MLService,Model,Version,GCC,LCC,Period,PayrollService,System,Client,ABKRS,PERNR,PersArea,EmpGroup,EmpSubgroup,ForPeriod,TaxableGross,Year,FilingStatus,TaxExIndicator,ExtraTaxAmount,NumExemptions,FedTaxWithholding
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993784,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993791,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993824,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993855,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993857,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993858,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993860,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993919,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993920,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993937,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993938,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993939,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993940,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993941,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993942,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993943,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993944,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993945,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993950,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993954,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993955,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993961,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993969,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993973,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993975,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993976,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993977,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993978,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993979,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993981,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993982,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993987,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993990,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993998,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993999,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994000,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994001,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994002,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994003,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994004,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994009,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994011,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994012,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994013,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994020,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994031,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994039,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994044,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994046,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994048,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994049,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994051,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994052,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994053,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994054,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994056,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994057,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994058,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994059,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994086,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994087,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994089,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994128,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994129,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994130,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994131,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994132,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994133,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994134,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994135,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994136,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994137,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994138,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994139,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994141,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994168,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994172,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994173,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994174,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994176,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994177,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994178,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994179,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994180,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994181,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994182,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994184,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994210,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994211,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994212,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994232,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994233,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994234,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994235,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994236,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994237,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994238,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994239,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994240,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994241,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994243,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994244,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994245,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994251,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994252,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994253,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994256,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994257,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994258,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994259,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994261,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994262,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994264,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994265,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994266,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994328,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994329,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994331,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994332,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994333,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994334,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994335,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994336,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994337,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994338,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994339,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994340,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994341,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994349,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994358,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994382,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994383,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994384,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994385,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994386,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994387,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994388,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994389,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994390,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994391,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994392,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994393,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994394,ZUS1,1,80,201901,3833.34,2019,1,,0,0,428.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994395,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994397,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994399,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994400,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994401,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994402,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994403,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994404,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994405,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994406,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994407,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994408,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994409,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994410,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994411,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994438,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994466,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994468,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994469,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994470,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994471,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994472,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994473,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994474,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994475,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994476,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994477,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994480,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994481,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994482,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994483,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994484,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994485,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994486,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994487,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994488,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994489,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994490,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994491,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994492,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994493,ZUS1,1,80,201901,138000,2019,1,,0,0,48025.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994494,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994495,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994496,ZUS1,1,80,201901,138000,2019,1,,0,0,48025.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994552,ZUS1,1,80,201901,115000,2019,1,,0,0,39515.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994553,ZUS1,1,80,201901,46000,2019,1,,0,0,13985.13
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99994554,ZUS1,1,80,201901,80500,2019,1,,0,0,26750.13
